,VPN Usage (hours per week),SIM Card Changes,Trading Accounts,Recharge Frequency,Dependents,Streaming Services,Payment Delay of Streaming Services (per year),Family Defaulters,Smart Cards,Medical Bills,Default in GST filing (per quarter),Antivirus Subscriptions,Shopping Behavior (returns per month),Utility Bills (per month),Registered Vehicles,Registered Vehicles Challan (per year),Certificates,Licenses,Insurances,FDs Dissolved,International Transactions,Public Memberships,Pet Bills (per year),Accounts,UPI Failures
3939,11.46,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,9532.0,0.0,1.0,1.0,3909.0,1.0,0.0,1.0,1.0,2.0,0.0,25.0,0.0,15804.8,4.0,20.0
3940,13.43,2.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,8812.0,1.0,1.0,1.0,13513.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,70720.5,5.0,34.0
3941,5.23,2.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,8074.8,0.0,2.0,0.0,16231.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,14046.2,2.0,24.0
3942,11.34,1.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,11572.5,0.0,0.0,1.0,14720.0,0.0,0.0,1.0,0.0,2.0,0.0,12.816612243652344,0.0,66465.7,5.0,8.0
3943,3.47,2.0,2.0,1.0,7.0,4.0,0.0,3.0,3.0,11364.0,0.0,2.0,0.0,10753.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,10382.1,3.0,22.0
3944,7.38,2.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,9344.8,1.0,1.0,1.0,22902.0,1.0,1.0,0.0,1.0,0.0,1.0,11.0,0.0,43527.1,0.0,13.0
3945,14.22,1.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,4641.0,1.0,0.0,2.0,10667.0,1.0,1.0,1.0,0.0,2.0,2.0,22.0,0.0,35371.0,5.0,33.0
3946,14.44,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,6195.1,0.0,1.0,0.0,8538.0,1.0,1.0,0.0,1.0,1.0,0.0,14.0,0.0,22805.9,0.0,17.0
3947,6.05,3.0,2.0,1.0,3.0,2.0,0.0,1.0,3.0,3074.8,2.0,1.0,1.0,8585.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,15101.8,2.0,33.0
3948,4.79,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,4675.0,1.0,0.0,0.0,25552.0,1.0,1.0,1.0,0.0,3.0,0.0,26.0,0.0,31975.9,3.0,2.0
3949,4.16,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1446.1,1.0,1.0,1.0,10128.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,45581.1,2.0,26.0
3950,7.93,3.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2726.4,1.0,1.0,1.0,9672.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,678.4,3.0,24.0
3951,3.15,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,10527.5,1.0,1.0,0.0,7411.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,0.0,38717.1,4.0,27.80689239501953
3952,6.69,1.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,5804.0,0.0,1.0,0.0,17551.0,1.0,0.0,2.0,1.0,2.0,1.0,10.0,0.0,33614.9,3.0,31.0
3953,0.97,2.0,1.0,1.0,0.0,4.0,2.0,3.0,4.0,9704.1,1.0,1.0,1.0,25741.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,38565.9,2.0,29.0
3954,5.62,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,12602.9,1.0,0.0,0.0,10606.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,3091.7,2.3604094982147217,40.0
3955,13.18,1.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,10838.3,1.0,2.0,0.751047670841217,12059.0,0.0,1.0,2.0,1.0,1.197517991065979,1.0,18.0,0.0,21028.7,4.0,7.0
3956,7.59,1.0,0.0,1.0,3.099036693572998,2.0,1.0,2.0,3.0,14382.5,1.0,1.0,2.0,13945.0,1.0,0.0,2.0,1.0,2.0,1.0,22.0,0.0,78873.3,0.0,61.0
3957,2.75,1.0,2.0,1.0,5.0,3.0,1.0,3.0,3.0,823.7,1.0,1.0,0.0,18400.0,0.0,0.0,0.0,2.0,1.0,1.0,15.0,0.0,48669.5,4.0,12.0
3958,9.59,1.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,8674.0,1.0,1.0,1.0,3171.0,1.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,45647.5,2.0,1.0
3959,14.85,2.0,2.0,1.0,4.0,2.0,0.0,1.0,0.0,7808.9,1.0,2.0,1.0,11016.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,34159.7,1.0,10.0
3960,7.76,2.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,12467.7,1.0,1.0,1.0,9845.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0,0.0,18640.4,5.0,17.0
3961,9.36,1.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,7802.6,0.0,1.0,0.0,5026.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,34921.6,2.0,27.0
3962,13.65,1.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,8314.6,0.0,2.0,0.0,8410.0,1.0,0.0,2.0,1.0,0.0,0.0,11.0,0.0,22153.2,2.0,38.0
3963,7.32,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,7551.5,1.0,0.0,1.0,12569.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,30677.8,2.0,2.0
3964,9.78,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,14513.6,1.0,1.0,0.0,5866.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,0.0,5011.7,3.0,22.0
3965,7.53,2.0,2.0,2.0,4.0,1.0,1.0,5.0,4.0,6664.8,1.0,1.0,1.0,18145.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,85302.5,3.0,35.0
3966,15.15,2.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,9764.8,2.0,0.0,2.0,13961.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,5458.4,6.0,20.0
3967,8.15,0.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,12145.4,0.0,2.0,1.0,10568.0,1.0,1.0,0.0,1.0,1.0,0.0,20.0,0.0,11496.8,2.0,16.0
3968,12.87,1.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,8268.5,1.0,1.0,0.0,3887.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,64874.1,2.0,35.0
3969,8.18,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,5452.2,0.0,0.821907103061676,0.0,6786.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,31284.7,0.0,9.0
3970,9.83,2.0,1.0,2.0,4.0,3.0,0.0,1.0,3.0,10309.0,0.0,0.0,0.0,21090.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,37806.1,1.0,15.0
3971,6.99,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,10839.9,0.0,0.0,0.0,2862.0,2.0,0.4591660499572754,0.0,1.0,3.0,1.0,24.0,0.0,49771.6,2.0,19.0
3972,13.61,2.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,5364.0,1.0,2.0,1.0,9513.0,0.0,0.0,2.0,2.0,1.0,0.0,9.0,0.0,91153.5,4.0,0.0
3973,9.6,2.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,6524.5,0.0,0.0,0.0,20181.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,31004.6,2.0,22.0
3974,1.1,1.0,2.0,2.0,3.0,3.0,0.0,1.0,3.0,2026.8,1.0,0.0,0.0,15502.0,1.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,31643.7,2.0,38.0
3975,0.9,1.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,3554.3,0.0,1.0,1.0,18386.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,92844.1,4.0,41.0
3976,9.91,0.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3715.0,1.0,1.0,1.0,11139.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,43596.8,1.0,12.0
3977,8.479823112487793,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,9993.0,0.0,1.0,0.0,16211.0,0.0,0.0,1.0,2.0,1.0,0.0,25.0,0.0,5904.3,1.0,30.0
3978,10.36,2.0,2.0,1.0,5.0,2.0,1.0,0.0,5.0,6204.4,1.0,1.0,0.0,9672.0,1.0,1.0,1.0,2.0,2.0,1.0,12.0,0.0,13478.7,2.0,68.0
3979,6.32,1.0,3.0,1.0,7.0,3.0,4.0,2.0,3.0,6015.0,0.0,1.0,2.0,7183.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,23541.6,1.0,47.0
3980,8.5,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,9130.7,0.0,1.0,0.0,4833.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,36742.8,2.0,26.0
3981,4.54,0.0,3.0,1.0,3.0,2.0,1.0,4.0,2.0,11065.1,1.0,2.0,0.0,15499.0,0.0,1.0,1.0,0.0,1.0,2.0,14.0,0.0,16175.3,3.0,21.0
3982,5.47,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,4880.3,1.0,1.0,0.0,22948.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,18028.1,4.0,39.0
3983,7.49,1.0,1.0,2.0,5.0,2.0,3.0,1.0,2.0,17065.5,0.0,0.0,1.0,4213.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,15569.6,1.0,32.0
3984,9.79,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,3858.7,1.0,1.0,1.0,3037.0,1.0,0.0,0.0,1.0,2.0,0.0,9.0,0.0,52756.3,1.0,5.0
3985,4.26,1.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,12300.3,1.0,1.0,1.0,7978.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1113.9,3.0,15.0
3986,5.88,2.0,1.0,2.0,0.0,5.0,3.0,4.0,3.0,6500.2,0.0,1.0,1.0,12883.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,29084.0,2.0,18.0
3987,4.98,0.0,0.0,2.0,2.0,3.0,3.0,4.0,2.0,8730.8,0.0,1.0,1.0,11694.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,18547.7,0.0,37.0
3988,12.43,2.0,2.0,1.0,2.0,3.0,0.0,4.0,5.0,13125.3,2.0,1.0,1.0,18570.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,31401.1,3.0,21.0
3989,9.61,2.0,0.0,2.0,1.0,1.0,3.0,4.0,3.0,9280.6,1.0,1.0,0.0,7047.0,1.0,1.0,0.0,0.0,1.0,1.0,11.0,0.0,23011.1,1.0,35.0
3990,7.81,1.0,3.0,2.0,0.0,2.0,1.0,2.0,0.0,20613.7,0.0,1.0,0.0,11080.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,34328.4,2.0,32.0
3991,14.51,1.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,3456.9,1.0,0.0,0.0,11480.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,26828.7,3.0,34.0
3992,10.6,1.0,3.0,1.0,2.0,2.0,0.0,1.0,3.0,8469.5,1.0,1.0,2.0,7141.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,69076.1,2.0,56.0
3993,14.02,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,15201.4,1.0,1.0,0.0,13798.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,36087.6,2.0,39.0
3994,9.08,2.0,2.0,1.0,2.0,4.0,1.0,3.0,3.0,21845.2,0.0,1.0,0.0,2511.0,0.0,1.0,1.0,2.0,0.0,0.0,30.0,0.1514846831560135,49842.3,2.0,14.0
3995,3.98,0.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,6801.9,1.0,1.0,0.0,7713.0,1.0,0.0,0.0,0.650641679763794,1.0,1.0,31.0,0.0,25090.4,3.0,12.0
3996,9.9,1.0,1.0,2.0,5.0,4.0,1.0,0.0,2.0,11695.4,1.0,1.0,0.0,7374.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,10838.1,2.0,41.0
3997,4.91,2.0,1.0,1.0,2.0,4.0,0.0,4.0,3.0,10869.9,0.0,1.0,0.0,5675.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,55529.4,1.0,26.0
3998,6.58,0.0,1.0,2.0,4.0,3.0,1.0,2.0,3.0,762.2,1.0,1.0,1.0,14543.0,0.0,1.0,1.0,1.0,0.0,0.5803067684173584,4.0,0.0,52259.3,1.0,17.0
3999,8.21,1.0,1.0,1.0,0.0,1.0,2.0,4.0,2.0,4563.2,1.0,0.0,1.0,13686.0,1.0,0.0,1.0,1.0,1.0,1.0,12.0,0.0,21766.1,2.0,29.0
4000,4.29,0.0,2.0,2.0,5.0,3.0,1.0,2.0,2.0,11556.3,1.0,1.0,1.0,8344.0,1.0,0.0,0.0,1.0,1.0,1.0,24.0,0.0,28736.9,1.0,25.0
4001,1.14,1.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,5774.9,0.0,1.0,0.0,10430.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,67291.0,2.0,1.0
4002,6.38,1.2802493572235107,0.0,2.0,2.0,1.0,1.0,3.0,3.0,9163.962890625,0.0,2.0,0.0,9414.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,45025.7,3.0,18.0
4003,11.79,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,6965.1,0.0,0.0,1.0,8556.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,60602.6,1.0,28.256919860839844
4004,0.89,2.0,0.0,0.0,2.0,3.0,3.0,4.0,2.0,7822.4,1.0,1.0,1.0,4600.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,0.0,44776.1,1.0,24.0
4005,3.49,2.0,2.0,1.0,5.0,1.0,1.0,3.0,3.0,7102.8,0.0,1.0,0.0,4147.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,23658.0,3.0,3.0
4006,11.53,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,11605.5,2.0,1.0,0.0,11004.0,1.0,0.0,0.0,2.0,2.0,0.0,18.0,0.0,32120.2,5.0,1.0
4007,6.15,0.0,2.0,3.0,1.0,4.0,3.0,1.0,3.0,12297.3,1.0,1.0,1.0,11605.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,43297.703125,6.0,27.0
4008,14.21,0.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,19408.0,1.0,2.0,1.0,10637.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,47596.2,2.0,6.0
4009,6.93,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,3438.3,1.0,0.0,1.0,9725.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,44197.7,1.0,36.0
4010,11.39,2.0,1.0,1.0,4.0,5.0,3.0,4.0,2.0,19003.7,1.0,0.0,1.0,9054.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,13748.3,6.0,36.0
4011,5.62,0.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,11638.2,1.0,1.0,1.0,10876.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,14199.0,3.0,36.0
4012,2.46,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,16286.7,1.0,1.0,1.0,10113.0,1.0,1.0,2.0,0.0,1.0,1.0,13.0,0.0,69203.0,3.0,38.0
4013,12.79,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,6216.0,1.0,1.0,0.0,14097.0,1.0,0.0,1.0,2.0,1.0,1.0,30.0,0.0,40568.2,3.0,20.0
4014,13.87,2.0,0.0,1.0,2.6033077239990234,4.0,0.0,0.0,1.0,11801.7,1.0,1.0,1.0,22307.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,79140.6,1.0,8.0
4015,10.27,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,4871.1,1.0,1.0,0.0,9571.0,0.0,0.0,0.0,2.0,2.0,1.0,26.0,1.0,28097.5,2.0,26.0
4016,11.03,1.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,7126.5,1.0,1.0,0.0,6726.0,1.0,0.0,1.0,1.0,2.0,1.0,12.0,0.0,1394.2,4.0,21.0
4017,0.46,2.0,2.0,1.0,0.0,1.0,3.0,1.0,3.0,10493.5,1.0,0.0,1.0,11195.0,0.0,1.0,2.0,1.0,0.0,1.0,8.0,0.0,6728.9,2.0,30.0
4018,10.82,1.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,8851.4,1.0,1.0,1.0,3692.0,1.0,0.0,1.0,1.0,2.0,0.0,10.0,0.0,43341.7,3.0,10.0
4019,7.84,1.0,2.0,1.0,2.0,3.0,2.0,0.0,3.0,5886.8,1.0,1.0,1.0,4570.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,42982.1,1.0,12.0
4020,7.65,0.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,7894.0,0.0,0.0,0.0,12092.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,89945.7,5.0,18.0
4021,8.51,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,10230.9,0.0,1.0,1.0,10499.0,1.0,0.0,1.0,1.0,2.0,0.0,17.0,0.0,49911.8,7.0,25.0
4022,5.76,3.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,3694.3,1.0,1.0,0.0,4380.0,0.0,0.0,1.0,1.0,2.0,2.0,8.0,0.0,45424.1,1.0,25.0
4023,10.13,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,9429.6,1.0,1.0,1.0,13554.0,1.0,0.0,0.0,1.0,2.0,0.0,12.0,0.0,15066.7,3.0,5.0
4024,6.03,2.0,1.0,1.0,2.0,4.0,0.0,2.0,3.0,9745.1,1.0,0.0,1.0,7755.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,64385.6,1.0,27.0
4025,8.69,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,8288.8,0.0,1.0,1.0,8084.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,47034.9,5.0,7.0
4026,3.97,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,12199.7,1.0,1.0,0.0,13609.0,0.0,0.4437977373600006,0.0,1.0,2.0,0.0,4.0,0.0,46562.2,6.0,34.0
4027,9.9,2.0,1.0,2.0,2.0,0.0,3.0,2.0,2.0,10721.3,1.0,0.0,0.0,8784.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,34681.4,2.0,38.0
4028,4.75,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,7418.5,1.0,1.0,0.0,8368.0,0.0,0.0,1.0,2.0,0.0,1.0,17.0,0.0,55710.2,5.0,16.0
4029,4.48,0.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,7000.5,1.0,1.0,0.0,17748.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,4438.3,2.0,29.0
4030,1.28,0.0,1.0,2.0,1.0,2.0,1.0,5.0,5.0,18444.5,1.0,1.0,0.0,12003.0,1.0,0.0,0.0,1.0,3.0,1.0,15.0,0.0,39818.7,3.0,25.0
4031,3.71,0.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,7632.0,2.0,2.0,1.0,15247.0,0.0,1.0,1.0,1.0,1.0,2.0,15.0,0.0,46786.4,5.0,39.0
4032,5.3,2.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,5135.2,1.0,0.0,1.0,10252.0,0.0,0.0,1.0,2.0,2.0,2.0,11.0,1.0,66008.7,1.0,39.0
4033,5.17,2.0,1.0,1.0,1.0,4.0,3.0,0.0,2.0,10040.0,1.0,2.0,0.0,8701.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,23119.5,3.0,27.0
4034,6.38,1.0,2.0,2.0,0.0,3.0,1.0,3.0,2.0,5835.6,1.0,2.0,1.0,7075.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,36729.5,2.0,39.0
4035,2.27,1.0,3.0,1.0,2.0,3.0,2.0,4.0,3.0,16540.5,1.0,0.0,0.0,13087.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,15397.3,1.0,46.0
4036,14.11,2.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,2999.3,1.0,1.0,0.0,5107.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,15911.0,2.0,33.0
4037,3.66,2.0,1.0,2.0,5.0,3.0,2.0,1.0,3.0,2191.7,1.0,1.0,1.0,11230.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,8964.1,0.0,47.0
4038,10.2,1.0,1.0,2.0,3.0,4.0,2.0,2.0,0.0,4260.7,1.0,2.0,1.0,5854.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,0.0,19976.4,2.0,30.0
4039,8.46,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3888.6,1.0,0.0,2.0,16146.0,1.0,0.0,1.0,2.0,1.0,0.6771125793457031,7.0,0.0,10130.9,2.0,19.0
4040,8.63,1.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,6019.5,1.0,1.0,0.0,11964.0,0.0,0.0,1.0,1.0,0.0,0.0,12.493021011352539,0.0,30479.5,1.0,5.0
4041,3.42,2.0,1.0,2.0,4.0,1.0,0.0,1.0,3.0,11069.2,0.0,1.0,1.0,7924.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,24002.2,5.0,50.0
4042,5.43,2.0,0.0,2.0,4.0,2.0,2.0,3.0,2.0,3538.4,0.0,1.0,0.0,5490.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,39859.2,1.0,33.0
4043,11.16,0.0,1.0,2.0,3.0,2.0,1.0,5.0,3.0,12550.4,1.0,1.0,2.0,25356.0,0.0,0.0,1.0,2.0,1.0,1.0,17.0,0.0,26148.0,2.0,34.0
4044,7.76,1.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,12470.9,0.668802797794342,2.0,1.0,18777.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,38449.1,3.0,7.0
4045,7.69,0.0,1.0,1.0,3.0,2.0,4.0,5.0,2.0,21062.8,0.0,0.0,0.0,11709.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10116.8,2.0,40.0
4046,8.57,2.0,1.0,1.0,2.0,3.0,5.0,4.0,1.0,10698.5,0.0,0.0,1.0,11906.0,0.0,1.0,0.0,1.0,2.0,0.0,12.0,0.0,36564.3,1.0,45.0
4047,8.401346206665039,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,10109.7,0.6649459004402161,0.0,1.0,9393.0,0.0,0.0,1.0,1.0,4.0,1.0,12.0,0.0,40347.8,4.0,28.0
4048,11.52,2.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,14077.1,1.0,1.0,1.0,9893.0,1.0,1.0,0.0,2.0,3.0,0.0,4.0,0.0,53022.4,1.0,36.0
4049,10.75,2.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,10421.6,0.0,1.0,1.0,14529.0,1.0,0.0,2.0,0.0,1.0,1.0,8.0,0.0,109831.4,2.0,41.0
4050,6.27,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,13411.4,2.0,1.0,0.0,12965.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,50873.8,2.0,28.0
4051,11.61,1.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,19538.0,1.0,0.0,1.0,17438.0,0.0,1.0,1.0,2.0,1.0,0.0,10.0,0.0,48794.4,1.9638243913650513,29.0
4052,8.3,2.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,9134.1,1.0,0.0,0.0,10344.0,1.0,1.0,2.0,1.0,2.0,1.0,8.0,0.0,38828.5,2.0,27.067121505737305
4053,9.39,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,6453.1,1.0,0.0,0.0,4149.0,1.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,5148.2,3.0,7.0
4054,12.49,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,7040.0,1.0,1.0,1.0,16047.0,1.0,0.0,1.0,1.0,2.0,0.0,7.0,0.0,12861.6,5.0,32.0
4055,7.88,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,6500.5,0.0,1.0,0.0,14650.0,1.0,1.0,1.0,0.0,2.0,1.0,5.0,0.0,33066.3,3.0,10.0
4056,10.85,1.0,2.0,2.0,2.638113498687744,3.0,0.0,2.0,4.0,13364.4,0.0,1.0,1.0,7732.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,0.0,16795.3,2.0,21.0
4057,9.4,1.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,6725.6,0.0,1.0,0.0,10704.0,0.0,0.0,1.0,1.0,2.0,1.0,7.0,0.0,13789.1,0.0,30.0
4058,7.39,1.0,0.0,2.0,4.0,4.0,2.0,4.0,3.0,10818.5,0.0,1.0,0.0,4400.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,11377.7,2.0,41.0
4059,11.28,3.0,1.0,2.0,4.0,3.0,1.0,3.0,3.0,6152.6,0.0,1.0,0.0,9988.0,0.0,1.0,1.0,0.0,1.0,0.0,27.0,0.0,49068.6,2.0,29.0
4060,3.41,1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3797.0,0.0,1.0,0.0,13194.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,61105.3,1.0,13.0
4061,8.92,3.0,3.0,1.0,2.0,2.0,1.5151211023330688,2.0,4.0,7220.5,1.0,1.0,1.0,14004.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0,0.0,93008.1,1.0,24.0
4062,2.04,2.0,0.0,2.0,1.0,2.0,2.0,4.0,2.0,5491.4,2.0,1.0,2.0,13582.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,19721.9,1.0,9.0
4063,4.27,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,8330.3,1.0,1.0,1.0,7277.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,34223.9,2.0,26.0
4064,9.1,1.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,11588.7,0.0,1.0,0.0,3138.0,0.0,0.0,0.0,1.0,2.0,1.0,18.0,0.0,2901.7,3.0,38.0
4065,6.17,2.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,6460.5,0.0,1.0,0.0,4173.0,0.0,0.0,1.0,1.0,2.0,0.0,13.0,0.0,8462.0,3.0,32.0
4066,5.66,1.0,2.0,0.0,3.0,2.697923183441162,1.0,4.0,3.0,15281.1,0.0,0.0,2.0,16850.0,0.0,0.0,1.0,2.0,1.0,1.0,20.0,0.0,57730.3,2.0,5.0
